subject,slice_index,slice_position,slice_fraction,dice,iou,precision,recall,hausdorff,mask_area,pred_area,box_area,x_min,y_min,x_max,y_max
sub-066,53,47,0.8867924528301887,0.839523877814427,0.7234305486900643,0.7840878649879454,0.903395061728395,27.16615541441225,3240.0,3733.0,8008.0,40,32,144,109
sub-066,54,48,0.9056603773584906,0.7836961556276054,0.6443259710586443,0.6742826780021254,0.9354957611500184,29.068883707497267,2713.0,3764.0,7650.0,42,33,144,108
sub-066,55,49,0.9245283018867925,0.6672297297297297,0.5006337135614702,0.5596882748848743,0.8259278619968635,28.600699292150182,1913.0,2823.0,7171.0,43,35,144,106
sub-066,56,50,0.9433962264150944,0.3800816961680607,0.2346301633045149,0.24860050890585242,0.8067712634186622,29.68164415931166,1211.0,3930.0,6831.0,45,36,144,105
sub-066,57,51,0.9622641509433962,0.11689750692520776,0.06207708149455722,0.06752,0.4350515463917526,31.827660925679098,485.0,3125.0,6111.0,47,41,144,104
sub-066,58,52,0.9811320754716981,0.11685241472475515,0.06205164992826399,0.06353286816011752,0.726890756302521,36.069377593742864,238.0,2723.0,3813.0,51,62,144,103
sub-066,59,53,1.0,0.03700189753320683,0.018849685838569358,0.01910828025477707,0.582089552238806,35.4682957019364,67.0,2041.0,2880.0,64,64,144,100
sub-050,4,0,0.0,0.08163265306122448,0.0425531914893617,0.0425531914893617,1.0,4.47213595499958,2.0,47.0,132.0,81,75,92,87
sub-050,5,1,0.0196078431372549,0.669921875,0.5036710719530103,0.5036710719530103,1.0,7.810249675906654,343.0,681.0,1365.0,68,54,103,93
sub-050,6,2,0.0392156862745098,0.6107744107744107,0.43965099369849736,0.43965099369849736,1.0,13.152946437965905,907.0,2063.0,3408.0,60,49,131,97
sub-050,7,3,0.058823529411764705,0.7138142385667138,0.5549853372434017,0.5553925165077036,0.9986807387862797,15.652475842498529,1516.0,2726.0,4160.0,55,47,135,99
sub-050,8,4,0.0784313725490196,0.8445827659988329,0.730976430976431,0.7324561403508771,0.9972439136426274,10.0,2177.0,2964.0,5096.0,46,45,137,101
sub-050,9,5,0.09803921568627451,0.9170537491705375,0.8468137254901961,0.8702770780856424,0.9691444600280504,9.219544457292887,2852.0,3176.0,6018.0,37,43,139,102
sub-050,10,6,0.11764705882352941,0.9541609822646657,0.9123402034959561,0.9438596491228071,0.9646896551724138,4.123105625617661,3625.0,3705.0,6882.0,29,42,140,104
sub-050,11,7,0.13725490196078433,0.9713595166163141,0.9443139097744361,0.9752487260373696,0.9675012036591237,3.605551275463989,4154.0,4121.0,7345.0,28,40,141,105
sub-050,12,8,0.1568627450980392,0.9764679515912147,0.9540179548938034,0.9981672394043528,0.9556920377275718,2.23606797749979,4559.0,4365.0,7705.0,27,39,142,106
sub-050,13,9,0.17647058823529413,0.9746995572422518,0.9506477483035164,0.9993514915693904,0.9512345679012346,2.23606797749979,4860.0,4626.0,8004.0,26,38,142,107
sub-050,14,10,0.19607843137254902,0.9789358091244884,0.9587407117716074,0.9977614977614978,0.9608073682147756,2.0,5103.0,4914.0,8260.0,25,37,143,107
sub-050,15,11,0.21568627450980393,0.9496070272769301,0.9040492957746479,0.9454980666543915,0.9537518573551264,9.848857801796104,5384.0,5431.0,9720.0,8,36,143,108
sub-050,16,12,0.23529411764705882,0.9537921964050855,0.9116661079450218,0.9470659933832491,0.9606146238078418,10.295630140987,5662.0,5743.0,10138.0,6,35,143,109
sub-050,17,13,0.2549019607843137,0.9638884134862228,0.9302940204823258,0.973552290406223,0.9544145060159295,7.211102550927978,5901.0,5785.0,10212.0,5,35,143,109
sub-050,18,14,0.27450980392156865,0.9622876087857439,0.9273162939297125,0.9725247110068688,0.952263779527559,6.708203932499369,6096.0,5969.0,10716.0,3,34,144,110
sub-050,19,15,0.29411764705882354,0.9633898855426577,0.9293657008613939,0.9769509384260784,0.9502001601281025,5.0,6245.0,6074.0,10792.0,2,34,144,110
sub-050,20,16,0.3137254901960784,0.9647114926084883,0.9318286503915246,0.9777670372160464,0.952,5.385164807134504,6375.0,6207.0,11076.0,2,33,144,111
sub-050,21,17,0.3333333333333333,0.969307860945819,0.9404436341537527,0.9833200953137411,0.9556893623591168,4.47213595499958,6477.0,6295.0,11076.0,2,33,144,111
sub-050,22,18,0.35294117647058826,0.9684454756380511,0.938821412505623,0.9828885400313971,0.9544207317073171,5.0,6560.0,6370.0,11218.0,2,32,144,111
sub-050,23,19,0.37254901960784315,0.9640134187252211,0.9305269355313512,0.9753162604134527,0.9529695507989147,7.0710678118654755,6634.0,6482.0,11360.0,2,32,144,112
sub-050,24,20,0.39215686274509803,0.9668763738346092,0.9358767424798239,0.9798740205868797,0.9542190305206463,6.4031242374328485,6684.0,6509.0,11360.0,2,32,144,112
sub-050,25,21,0.4117647058823529,0.9726644638029438,0.9467836257309942,0.9834472285497342,0.9621155846085278,5.0990195135927845,6731.0,6585.0,11440.0,1,32,144,112
sub-050,26,22,0.43137254901960786,0.9723261032161555,0.9461426491994177,0.9848484848484849,0.9601181683899557,23.769728648009426,6770.0,6600.0,11583.0,1,31,144,112
sub-050,27,23,0.45098039215686275,0.9717994628469113,0.9451458424031345,0.9860711582134747,0.9579349904397706,23.323807579381203,6799.0,6605.0,11583.0,1,31,144,112
sub-050,28,24,0.47058823529411764,0.9710749962725511,0.9437762643095203,0.9862204724409449,0.9563876651982379,23.853720883753127,6810.0,6604.0,11726.0,1,31,144,113
sub-050,29,25,0.49019607843137253,0.9729325557050994,0.9472917880023296,0.9886035556906245,0.9577506256440453,24.186773244895647,6793.0,6581.0,11726.0,1,31,144,113
sub-050,30,26,0.5098039215686274,0.9681586061880445,0.9382823871906841,0.9880441446965053,0.949057714958775,25.553864678361276,6792.0,6524.0,11726.0,1,31,144,113
sub-050,31,27,0.5294117647058824,0.9675324675324676,0.9371069182389937,0.9882770322381613,0.9476408815264015,28.178005607210743,6761.0,6483.0,11502.0,2,31,144,112
sub-050,32,28,0.5490196078431373,0.9616146230007616,0.9260671849787296,0.9884139658681698,0.9362301646151565,26.0,6743.0,6387.0,11340.0,4,31,144,112
sub-050,33,29,0.5686274509803921,0.9539514623522091,0.9119571683521713,0.9938411669367909,0.9171402931498653,26.832815729997478,6686.0,6170.0,11259.0,5,31,144,112
sub-050,34,30,0.5882352941176471,0.9584152189293295,0.9201509433962264,0.9970559371933267,0.9226577871953988,8.94427190999916,6607.0,6114.0,11178.0,6,31,144,112
sub-050,35,31,0.6078431372549019,0.9569772979838069,0.917503805175038,0.9886829588322126,0.9272419627749577,32.01562118716424,6501.0,6097.0,11371.0,7,30,144,113
sub-050,36,32,0.6274509803921569,0.9510718376697758,0.9067082683307333,0.995035096730012,0.9108290236640025,11.661903789690601,6381.0,5841.0,11122.0,10,30,144,113
sub-050,37,33,0.6470588235294118,0.9450808625336927,0.8958799105717024,0.9934478484150877,0.9012048192771084,12.529964086141668,6225.0,5647.0,11039.0,11,30,144,113
sub-050,38,34,0.6666666666666666,0.9520020755859206,0.9084007261924409,0.9947587204048437,0.9127694859038142,13.601470508735444,6030.0,5533.0,10578.0,15,30,144,112
sub-050,39,35,0.6862745098039216,0.9622691998929622,0.9272821041774111,0.9944690265486725,0.9320891653706583,13.0,5787.0,5424.0,9477.0,27,31,144,112
sub-050,40,36,0.7058823529411765,0.9572177753243168,0.9179460031762837,0.9908571428571429,0.9257875066737854,13.416407864998739,5619.0,5250.0,9315.0,29,31,144,112
sub-050,41,37,0.7254901960784313,0.9538112779824313,0.9117009750812568,0.9784883720930233,0.9303482587064676,13.892443989449804,5427.0,5160.0,9234.0,30,31,144,112
sub-050,42,38,0.7450980392156863,0.9533648170011806,0.9108855047941342,0.980372318899231,0.9278054385292991,13.0,5222.0,4942.0,8991.0,33,31,144,112
sub-050,43,39,0.7647058823529411,0.9561962569549823,0.9160690056212444,0.9704312114989733,0.9423728813559322,10.816653826391969,5015.0,4870.0,8910.0,34,31,144,112
sub-050,44,40,0.7843137254901961,0.9479417618099927,0.9010354440461967,0.9512297666596594,0.9446764091858038,9.0,4790.0,4757.0,8829.0,35,31,144,112
sub-050,45,41,0.803921568627451,0.9455600178491744,0.8967414303851037,0.96471659458229,0.9271494202581492,5.385164807134504,4571.0,4393.0,8560.0,37,32,144,112
sub-050,46,42,0.8235294117647058,0.930729465824239,0.8704340352385045,0.9240419708029197,0.9375144642443879,10.295630140987,4321.0,4384.0,8295.0,39,32,144,111
sub-050,47,43,0.8431372549019608,0.9179292929292929,0.8483080513418904,0.9268230494645588,0.9092046023011505,6.324555320336759,3998.0,3922.0,8137.0,41,32,144,111
sub-050,48,44,0.8627450980392157,0.9140921409214092,0.841776890441727,0.904774678111588,0.9236035049288062,7.211102550927978,3652.0,3728.0,7854.0,42,33,144,110
sub-050,49,45,0.8823529411764706,0.9050605220942103,0.8265849760255727,0.8711398090960135,0.9417298937784522,12.36931687685298,3295.0,3562.0,7676.0,43,33,144,109
sub-050,50,46,0.9019607843137255,0.853555005305978,0.7445232952792348,0.857498223169865,0.8496478873239437,8.06225774829855,2840.0,2814.0,7300.0,44,35,144,108
sub-050,51,47,0.9215686274509803,0.7598610259554466,0.6127224785761372,0.7065754465982517,0.8218390804597702,10.816653826391969,2262.0,2631.0,6790.0,47,36,144,106
sub-050,52,48,0.9411764705882353,0.5168784029038113,0.34850709740577585,0.35923309788092833,0.9210866752910737,20.12461179749811,1546.0,3964.0,6256.0,52,37,144,105
sub-050,53,49,0.9607843137254902,0.35276229092752154,0.21415384615384617,0.22894736842105262,0.7682119205298014,21.02379604162864,906.0,3040.0,5332.0,58,39,144,101
sub-050,54,50,0.9803921568627451,0.16598528209321342,0.09050378956754347,0.09517112048757619,0.6485623003194888,27.85677655436824,313.0,2133.0,3510.0,66,42,144,87
sub-050,55,51,1.0,0.4727272727272727,0.30952380952380953,0.3132530120481928,0.9629629629629629,3.605551275463989,27.0,83.0,210.0,134,59,144,80
sub-086,4,0,0.0,0.24113475177304963,0.13709677419354838,0.13709677419354838,1.0,6.0,17.0,124.0,247.0,84,81,103,94
sub-086,5,1,0.018518518518518517,0.7511929107021131,0.601528384279476,0.6135857461024499,0.968365553602812,7.810249675906654,569.0,898.0,1591.0,71,57,108,100
sub-086,6,2,0.037037037037037035,0.7126436781609196,0.5535714285714286,0.5585585585585585,0.9841269841269841,15.0,1260.0,2220.0,3430.0,63,54,133,103
sub-086,7,3,0.05555555555555555,0.8660477453580901,0.7637426900584795,0.7697445972495088,0.9898938858009095,11.180339887498949,1979.0,2545.0,4212.0,59,51,137,105
sub-086,8,4,0.07407407407407407,0.9522668264429798,0.9088829584445292,0.9609028617492946,0.943784639746635,4.47213595499958,2526.0,2481.0,4814.0,55,49,138,107
sub-086,9,5,0.09259259259259259,0.9407848633496847,0.8881905391994708,0.9918729220539343,0.894701766077974,7.0710678118654755,3001.0,2707.0,5429.0,50,47,139,108
sub-086,10,6,0.1111111111111111,0.9439195367266078,0.8937950937950938,0.9923101570009613,0.9000290613193839,5.0,3441.0,3121.0,6048.0,44,46,140,109
sub-086,11,7,0.12962962962962962,0.9464887451138968,0.8984135107471852,0.9988620199146515,0.8993340163934426,7.0710678118654755,3904.0,3515.0,6825.0,36,45,141,110
sub-086,12,8,0.14814814814814814,0.9550006032090723,0.9138767028399908,0.9997474109623642,0.9140877598152425,4.0,4330.0,3959.0,7236.0,33,44,141,111
sub-086,13,9,0.16666666666666666,0.9679268158271795,0.9378470739000427,1.0,0.9378470739000427,3.0,4682.0,4391.0,7770.0,31,42,142,112
sub-086,14,10,0.18518518518518517,0.972787702534275,0.9470171890798786,0.9997865072587532,0.9472087378640777,3.0,4944.0,4684.0,7952.0,30,42,142,113
sub-086,15,11,0.2037037037037037,0.975292843783837,0.9517771373679155,0.9993947952390558,0.9523260284505959,16.1245154965971,5202.0,4957.0,9417.0,13,41,142,114
sub-086,16,12,0.2222222222222222,0.968841642228739,0.9395662993245645,0.9988662131519275,0.9405693950177936,3.1622776601683795,5620.0,5292.0,9975.0,10,40,143,115
sub-086,17,13,0.24074074074074073,0.9720621616902392,0.9456429420757602,0.9996408690967857,0.945964316057774,3.605551275463989,5885.0,5569.0,10336.0,7,39,143,115
sub-086,18,14,0.25925925925925924,0.9745876809155166,0.9504349253241424,0.9979321040840944,0.9523104752507812,3.605551275463989,6081.0,5803.0,10686.0,6,38,143,116
sub-086,19,15,0.2777777777777778,0.9768089813980169,0.9546692295370816,0.9991617770326907,0.9554344341134979,3.0,6238.0,5965.0,10686.0,6,38,143,116
sub-086,20,16,0.2962962962962963,0.9661385023727178,0.9344950988019294,0.9897824653922215,0.9435978004713276,25.495097567963924,6365.0,6068.0,11040.0,5,37,143,117
sub-086,21,17,0.3148148148148148,0.9733449339555486,0.9480739599383667,0.9990258158792011,0.9489512646514497,13.038404810405298,6484.0,6159.0,11040.0,5,37,143,117
sub-086,22,18,0.3333333333333333,0.9774178476872761,0.9558330795004569,1.0,0.9558330795004569,3.605551275463989,6566.0,6276.0,11040.0,5,37,143,117
sub-086,23,19,0.35185185185185186,0.973290103442952,0.9479699248120301,0.9993658845909955,0.9485404754739694,11.661903789690601,6646.0,6308.0,11398.0,5,36,144,118
sub-086,24,20,0.37037037037037035,0.9749065670048052,0.9510416666666667,0.99859375,0.9523170913425719,3.0,6711.0,6400.0,11398.0,5,36,144,118
sub-086,25,21,0.3888888888888889,0.9767019667170953,0.9544648137196925,0.9990714948932219,0.9553122225510506,2.8284271247461903,6758.0,6462.0,11398.0,5,36,144,118
sub-086,26,22,0.4074074074074074,0.9744828627510191,0.9502355712603062,0.9975270479134467,0.9524793388429752,3.605551275463989,6776.0,6470.0,11480.0,4,36,144,118
sub-086,27,23,0.42592592592592593,0.9693808119755046,0.940580985915493,0.9981317141522653,0.9422398589065256,5.385164807134504,6804.0,6423.0,11480.0,4,36,144,118
sub-086,28,24,0.4444444444444444,0.9692909829896131,0.9404118592084124,0.9989140552280484,0.941374269005848,6.708203932499369,6840.0,6446.0,11620.0,4,36,144,119
sub-086,29,25,0.46296296296296297,0.9649823028842534,0.9323341094295693,0.9978196542594612,0.9342373869932925,7.615773105863909,6858.0,6421.0,11620.0,4,36,144,119
sub-086,30,26,0.48148148148148145,0.9715227817745803,0.9446225590206937,0.9989212513484358,0.9455871626549963,5.830951894845301,6855.0,6489.0,11537.0,5,36,144,119
sub-086,31,27,0.5,0.9729607931500676,0.9473453268977622,0.9976894639556377,0.9494283201407212,6.4031242374328485,6822.0,6492.0,11537.0,5,36,144,119
sub-086,32,28,0.5185185185185185,0.9760397830018083,0.9532008830022075,0.9992286331379204,0.9539027982326952,5.830951894845301,6790.0,6482.0,11454.0,6,36,144,119
sub-086,33,29,0.5370370370370371,0.9714546700159854,0.94449378330373,0.9996866677111076,0.9447734675747705,6.082762530298219,6754.0,6383.0,11371.0,7,36,144,119
sub-086,34,30,0.5555555555555556,0.9662104693419934,0.9346297681376216,0.9990406140070355,0.9354693816439587,6.708203932499369,6679.0,6254.0,11371.0,7,36,144,119
sub-086,35,31,0.5740740740740741,0.9572987505930729,0.9180949491885333,0.9995046235138706,0.9185128983308043,6.4031242374328485,6590.0,6056.0,11288.0,8,36,144,119
sub-086,36,32,0.5925925925925926,0.9307323524549512,0.870439084724799,0.9994674241079354,0.8708430007733952,14.422205101855956,6465.0,5633.0,11205.0,9,36,144,119
sub-086,37,33,0.6111111111111112,0.9336820789740128,0.8756132299414464,1.0,0.8756132299414464,15.811388300841896,6319.0,5533.0,11122.0,10,36,144,119
sub-086,38,34,0.6296296296296297,0.9340469613259669,0.876255264010366,0.9959499263622975,0.8793888166449935,15.811388300841896,6152.0,5432.0,10956.0,12,36,144,119
sub-086,39,35,0.6481481481481481,0.9477776795970664,0.900738998992274,0.9977674418604651,0.9025580612588354,16.15549442140351,5942.0,5375.0,10578.0,15,36,144,118
sub-086,40,36,0.6666666666666666,0.9486945408070111,0.9023966655088572,0.9933091187153508,0.9079154289708194,16.76305461424021,5723.0,5231.0,10414.0,17,36,144,118
sub-086,41,37,0.6851851851851852,0.9418230054955468,0.8900429799426934,0.9743187610272496,0.9114249037227214,24.041630560342615,5453.0,5101.0,10250.0,19,36,144,118
sub-086,42,38,0.7037037037037037,0.9576430909631981,0.9187285877426723,0.9820956256358088,0.9343786295005807,14.866068747318506,5166.0,4915.0,9430.0,29,36,144,118
sub-086,43,39,0.7222222222222222,0.9591016792005769,0.9214172604908947,0.9756864389016977,0.9430713128038898,11.0,4936.0,4771.0,9072.0,32,37,144,118
sub-086,44,40,0.7407407407407407,0.9387755102040817,0.8846153846153846,0.9689119170984456,0.9104572396274344,6.082762530298219,4724.0,4439.0,8829.0,35,37,144,118
sub-086,45,41,0.7592592592592593,0.9216846501914375,0.854744996772111,0.9636098981077147,0.8832555036691128,6.0,4497.0,4122.0,8480.0,38,37,144,117
sub-086,46,42,0.7777777777777778,0.935692087018886,0.8791554357592093,0.9497694734287794,0.9220259128386337,5.830951894845301,4245.0,4121.0,8295.0,39,37,144,116
sub-086,47,43,0.7962962962962963,0.9210729945834408,0.8536935213961272,0.9409749670619236,0.9019954533973226,5.830951894845301,3959.0,3795.0,7931.0,41,38,144,115
sub-086,48,44,0.8148148148148148,0.8977528089887641,0.8144750254841998,0.9183908045977012,0.878021978021978,7.0710678118654755,3640.0,3480.0,7650.0,42,39,144,114
sub-086,49,45,0.8333333333333334,0.8790212958767558,0.7841552142279709,0.8775633293124246,0.8804841149773072,7.810249675906654,3305.0,3316.0,7474.0,43,39,144,113
sub-086,50,46,0.8518518518518519,0.8526561977948547,0.7431566686080373,0.8153354632587859,0.8935574229691877,9.219544457292887,2856.0,3130.0,7128.0,45,40,144,112
sub-086,51,47,0.8703703703703703,0.8034120214243206,0.6714190981432361,0.7258064516129032,0.8996001776988005,10.816653826391969,2251.0,2790.0,6790.0,47,40,144,110
sub-086,52,48,0.8888888888888888,0.5219012115563839,0.3530895334174023,0.4028776978417266,0.7407407407407407,18.384776310850235,1512.0,2780.0,6460.0,49,41,144,109
sub-086,53,49,0.9074074074074074,0.31329032258064515,0.1857405140758874,0.19118110236220473,0.8671428571428571,22.47220505424423,700.0,3175.0,5796.0,52,42,144,105
sub-086,54,50,0.9259259259259259,0.024922118380062305,0.012618296529968454,0.01419158641662443,0.10218978102189781,39.6232255123179,274.0,1973.0,4437.0,57,44,144,95
sub-086,55,51,0.9444444444444444,0.0,0.0,0.0,0.0,43.04648650006177,89.0,1948.0,3572.0,68,47,144,94
sub-086,56,52,0.9629629629629629,0.9516129032258065,0.9076923076923077,0.9076923076923077,1.0,1.0,59.0,65.0,270.0,135,63,144,93
sub-086,57,53,0.9814814814814815,0.9534883720930233,0.9111111111111111,0.9111111111111111,1.0,1.0,41.0,45.0,224.0,136,64,144,92
sub-086,58,54,1.0,0.8181818181818182,0.6923076923076923,0.6923076923076923,1.0,3.0,27.0,39.0,168.0,137,67,144,91
